AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202405,PF,PJ,Nao informado,SUDESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2G,Pix,3384.22,8
202303,PF,PJ,NORTE,NORTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Troco,7525.59,16
202401,PF,PF,Nao informado,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,255.07,16
202401,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,MANU,B2G,Pix,668315.98,77
202408,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,1226112.51,8636
202307,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,QRES,P2P,Pix,23848.56,136
202312,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,Nao informado,DICT,B2P,Pix,4460.0,12
202309,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRES,P2P,Pix,3335387.3,56162
202502,PJ,PJ,SUDESTE,NORTE,Nao se aplica,Nao se aplica,Nao disponivel,G2B,Nao disponivel,500.0,1
202309,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,1391331735.94,4391529
202307,PF,PF,NORTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,188750.66,8349
202401,PF,PJ,SUDESTE,SUL,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,18361.93,255
202401,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,até 19 anos,QRDN,P2P,Pix,12917.83,409
202412,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,23821541.26,75041
202303,PF,PF,SUL,SUDESTE,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,95778755.13,256869
202507,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,2465940.56,70799
202305,PF,PJ,Nao informado,NORTE,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix,171194.59,246
202303,PF,PF,Nao informado,CENTRO-OESTE,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,1916.0,26
202408,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,INIC,P2P,Pix,1238.0,18
202401,PJ,PF,Nao informado,NORTE,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,29.43,1
202304,PF,PJ,NORDESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,3247199.61,7059
202309,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,1572.6,59
202304,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,23669.23,60
202308,PF,PF,NORTE,NORDESTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,15397047.75,53127
202412,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,78439138.83,1439867
202304,PF,PF,Nao informado,NORDESTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,944.07,16
202307,PF,PJ,SUL,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,1821.0,2
202406,PF,PF,NORTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,10260022.44,314670
202504,PF,PF,Nao informado,NORTE,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,909.0,13
202405,PF,PF,SUL,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,MANU,P2P,Pix,269587.45,2155
202508,PF,PF,Nao informado,SUDESTE,Nao informado,entre 30 e 39 anos,MANU,P2P,Pix,439.89,34
202306,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,MANU,P2P,Pix,2105778.57,11020
202307,PF,PF,CENTRO-OESTE,SUL,até 19 anos,até 19 anos,QRDN,P2P,Pix,2028.03,70
202508,PF,PJ,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix,1524353959.64,22176811
202503,PF,PF,Nao informado,NORDESTE,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,2501682.43,2902
202508,PJ,PF,SUDESTE,SUL,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,2040946.19,8224
202407,PF,PF,Nao informado,NORTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,2691.42,48
202306,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,até 19 anos,DICT,P2P,Pix,79894.83,689
202505,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,DICT,P2P,Pix,8081959.51,36892
202402,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,8034.4,9
202501,PF,PF,SUDESTE,SUL,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,35062.23,968
202408,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,158335.14,1222
202303,PF,PF,Nao informado,NORDESTE,Nao informado,mais de 60 anos,DICT,P2P,Pix,357.67,25
202408,PJ,PF,SUDESTE,Nao informado,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,115448.35,388
202412,PF,PJ,Nao informado,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix Saque,70.0,1
202309,PF,PJ,SUDESTE,SUDESTE,Nao informado,Nao se aplica,DICT,P2B,Pix,269.49,4
202504,PF,PF,Nao informado,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,DICT,P2P,Pix,582921.09,376
202306,PJ,PF,NORTE,NORTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,2127395.86,1378
202505,PF,PF,SUL,SUDESTE,até 19 anos,mais de 60 anos,DICT,P2P,Pix,1750610.82,13910
202404,PF,PF,SUDESTE,NORDESTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,95527658.91,341730
202310,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,DICT,P2P,Pix,22315912.96,69235
202505,PF,PF,NORTE,NORTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,12598655.95,601310
202503,PF,PJ,NORTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,17657936.51,300792
202411,PF,PF,SUL,SUDESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,165713.04,106
202402,PF,PJ,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,61042099.01,184304
202407,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,71136.68,115
202503,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,MANU,G2P,Pix,6249420.85,3124
202504,PJ,PF,NORTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,199836.14,2954
202406,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,178398.84,144
202312,PJ,PF,Nao informado,NORDESTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,3635.38,58
202304,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,entre 40 e 49 anos,INIC,P2P,Pix,31.5,1
202507,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,5531790.75,18126
202504,PF,PJ,NORTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,352359711.37,6130904
202506,PF,PJ,CENTRO-OESTE,SUL,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,3663.48,72
202412,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,4738328.97,13563
202401,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,905864345.76,3900065
202412,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,26025287.05,271571
202504,PJ,PF,Nao informado,CENTRO-OESTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,37532.77,50
202404,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,709071613.08,2360702
202505,PF,PF,SUL,NORTE,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,10795608.68,29301
202310,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,913866.33,18179
202507,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRDN,P2P,Pix,30453819.38,893574
202410,PF,PJ,Nao informado,NORDESTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,940.36,13
202412,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,até 19 anos,Nao disponivel,G2P,Nao disponivel,10288.22,43
202503,PF,PF,SUDESTE,SUDESTE,entre 30 e 39 anos,Nao informado,INIC,P2P,Pix,4259.9,11
202310,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,MANU,P2P,Pix,18073150.57,187153
202502,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,QRES,P2P,Pix,568077.32,19756
202508,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,3771744.56,18205
202508,PJ,PF,Nao informado,NORTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,12513.41,215
202409,PF,PJ,SUL,SUDESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2G,Pix,52840.79,154
202308,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,6291.62,135
202504,PF,PF,SUL,NORDESTE,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,711400.31,7589
202406,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 30 e 39 anos,DICT,P2P,Pix,3787772091.01,14073671
202307,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,168.02,7
202312,PF,PF,NORDESTE,NORTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,145537.02,4252
202404,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,17631296330.2,60697863
202404,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,160539.32,386
202404,PF,PF,SUDESTE,SUDESTE,até 19 anos,até 19 anos,QRES,P2P,Pix,21788561.08,343465
202308,PJ,PJ,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Troco,78516.64,104
202407,PF,PF,SUL,NORTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,77875.49,978
202405,PF,PJ,NORTE,SUL,até 19 anos,Nao se aplica,DICT,P2B,Pix,2076028.76,28866
202409,PF,PJ,SUDESTE,NORTE,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,320.0,2
202410,PF,PF,SUDESTE,SUL,até 19 anos,entre 20 e 29 anos,QRDN,P2P,Pix,117185.22,6497
202307,PF,PF,NORDESTE,Nao informado,entre 50 e 59 anos,Nao informado,DICT,P2P,Pix,1582.0,23
202311,PF,PJ,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Troco,225.0,3
202408,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,até 19 anos,QRDN,B2P,Pix,876363.2,11543
202406,PF,PJ,SUDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,15616091.17,89797
202412,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,253854.05,643
202311,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,1735864.69,48560
202507,PF,PF,SUDESTE,SUL,até 19 anos,entre 30 e 39 anos,MANU,P2P,Pix,1026902.76,9685
202311,PF,PF,SUL,SUL,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,34655391.21,398705
202408,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 30 e 39 anos,QRDN,B2P,Pix,3252.67,41
202502,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,397925.04,13851
202311,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,3013712.05,64956
202409,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,2498175993.39,1769180
202311,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,1350.0,4
202304,PF,PF,NORDESTE,SUDESTE,até 19 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,28896.93,1381
202304,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,Nao informado,QRDN,P2P,Pix,5718.95,9
202503,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 20 e 29 anos,QRDN,P2P,Pix,2180.8,47
202406,PF,PF,SUL,NORTE,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,1797.93,26
202508,PF,PF,NORDESTE,SUL,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,498305.3,3531
202505,PF,PF,NORDESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,346093.39,1891
202502,PF,PF,SUL,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,961.07,14
202307,PF,PF,Nao informado,SUL,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,18132.68,59
202505,PF,PJ,NORTE,NORDESTE,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,2051.66,28
202405,PF,PF,SUL,NORDESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,91939.78,1598
202410,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,102165.77,556
202307,PF,PF,CENTRO-OESTE,NORTE,até 19 anos,até 19 anos,DICT,P2P,Pix,864248.58,22780
202508,PF,PF,CENTRO-OESTE,Nao informado,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,331.0,4
202502,PF,PJ,SUDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Troco,191336.18,769
202411,PF,PF,NORTE,NORTE,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,1004898552.85,1629480
202309,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,36114.05,636
202407,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,553315.79,16523
202403,PF,PF,SUDESTE,NORTE,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,14857727.11,30339
202404,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,5694.0,10
202402,PF,PJ,SUL,NORTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,823.23,7
202402,PF,PF,NORDESTE,SUDESTE,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,12562921.08,180013
202306,PF,PF,NORTE,SUL,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,2131050.62,2392
202309,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,65797.0,76
202507,PF,PF,NORDESTE,SUDESTE,Nao informado,entre 50 e 59 anos,DICT,P2P,Pix,528.0,6
202401,PF,PJ,SUL,SUL,mais de 60 anos,Nao se aplica,DICT,P2B,Pix Saque,3040.0,23
202306,PF,PF,Nao informado,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,7620.86,48
202406,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,6733891.7,44194
202306,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,até 19 anos,QRDN,P2P,Pix,34313.6,568
202501,PF,PF,CENTRO-OESTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,732341.23,6090
202310,PF,PJ,SUL,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,10367.08,12
202311,PJ,PJ,SUDESTE,SUL,Nao se aplica,Nao se aplica,QRDN,G2G,Pix,187.71,2
202307,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,23461810.12,4610
202409,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,33927.7,37
202410,PF,PF,NORTE,SUL,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,300529.81,3948
202311,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,526890.32,5235
202504,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,135739.58,642
202508,PJ,PF,SUDESTE,Nao informado,Nao se aplica,até 19 anos,DICT,G2P,Pix,168.13,1
202405,PF,PF,SUL,SUL,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,12586819.87,75314
202501,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,4474758.76,6161
202405,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,7616.04,17
202503,PF,PJ,SUL,SUL,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix Saque,4980.0,46
202304,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 50 e 59 anos,MANU,P2P,Pix,155278089.88,506176
202410,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,696533176.52,8445009
202508,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,14325972.44,10123
202504,PF,PJ,SUL,CENTRO-OESTE,até 19 anos,Nao se aplica,INIC,P2B,Pix,5694.45,25
202401,PF,PJ,NORDESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,287126882.49,2444814
202507,PJ,PF,NORTE,NORTE,Nao se aplica,entre 50 e 59 anos,QRES,G2P,Pix,18.0,1
202506,PF,PJ,Nao informado,Nao informado,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,419.11,10
202404,PF,PF,NORTE,NORTE,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,333092447.9,1057279
202407,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,2292874.28,47537
202405,PF,PJ,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Saque,75157.04,400
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,476508.67,363
202507,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,3465.88,72
202412,PF,PJ,NORTE,NORTE,até 19 anos,Nao se aplica,QRES,P2G,Pix,28616.02,935
202502,PF,PF,NORDESTE,SUL,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,37989.0,735
202405,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 20 e 29 anos,QRDN,P2P,Pix,1958360.21,37841
202404,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRES,P2P,Pix,4308955.59,77121
202403,PF,PF,NORDESTE,Nao informado,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,18013.71,324
202306,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,475121.23,1720
202310,PF,PJ,NORTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,70407.54,443
202309,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,15462.73,52
202501,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,114527213.76,574227
202310,PF,PF,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,24477802.88,193074
202401,PJ,PF,SUL,NORTE,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,25894.51,289
202411,PF,PJ,SUL,SUDESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,17228129.34,38955
202309,PF,PJ,Nao informado,SUDESTE,até 19 anos,Nao se aplica,QRES,P2B,Pix,17722.04,369
202304,PJ,PF,NORTE,Nao informado,Nao se aplica,até 19 anos,QRES,B2P,Pix,140.0,1
202408,PF,PF,SUL,NORTE,entre 30 e 39 anos,entre 20 e 29 anos,QRDN,P2P,Pix,201215.29,5020
202501,PF,PF,SUDESTE,SUL,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,2645632.9,35818
202410,PF,PJ,Nao informado,CENTRO-OESTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,2476.63,32
202305,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,30168.55,439
202304,PF,PF,SUL,Nao informado,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,3460.1,16
202406,PF,PJ,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,307.99,1
202407,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,mais de 60 anos,DICT,P2P,Pix,9387850.65,21194
202408,PF,PJ,SUL,NORTE,mais de 60 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,63870.56,4
202411,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,6831936.74,11910
202410,PF,PJ,NORTE,SUL,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,733548.44,2526
202501,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,153297085.44,563205
202501,PF,PJ,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,100.0,1
202407,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,até 19 anos,QRES,P2P,Pix,158718.88,1695
202407,PF,PJ,Nao informado,SUDESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,81146.51,249
202404,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,5582702.18,130656
202408,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,58765.43,1676
202411,PF,PF,Nao informado,SUL,até 19 anos,entre 20 e 29 anos,MANU,P2P,Pix,6579.0,93
202401,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,INIC,P2P,Pix,122.55,1
202405,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,9434.91,183
202505,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,6514.64,73
202504,PJ,PJ,NORDESTE,SUL,Nao se aplica,Nao se aplica,DICT,B2B,Pix,1437454819.44,146267
202309,PF,PJ,NORDESTE,SUL,até 19 anos,Nao se aplica,QRDN,P2B,Pix,27215485.47,1233115
202502,PF,PJ,SUL,NORTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,1641526.33,2927
202508,PF,PF,NORDESTE,SUL,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,490826.05,13553
202403,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,3079878.86,8811
202402,PJ,PF,SUL,Nao informado,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,2574.09,14
202404,PF,PJ,SUL,NORTE,até 19 anos,Nao se aplica,QRES,P2B,Pix,108918.23,2376
202306,PF,PF,NORTE,NORTE,mais de 60 anos,entre 50 e 59 anos,QRES,P2P,Pix,2141718.83,34089
202504,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,347815.71,9576
202507,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,407690262.07,1829875
202304,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,134802.35,1914
202401,PF,PJ,Nao informado,SUL,Nao informado,Nao se aplica,MANU,P2B,Pix,0.16,16
202411,PJ,PJ,NORDESTE,SUDESTE,Nao se aplica,Nao se aplica,MANU,B2G,Pix,480181.04,14
202303,PF,PJ,CENTRO-OESTE,SUL,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,180.0,3
202409,PJ,PJ,CENTRO-OESTE,NORTE,Nao se aplica,Nao se aplica,DICT,B2G,Pix,20599.23,18
202311,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,89743513.6,344206
202410,PF,PF,SUL,SUL,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,1241554.11,13871
202405,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,1005367.1,3991
202311,PF,PF,Nao informado,NORTE,entre 50 e 59 anos,até 19 anos,QRDN,P2P,Pix,19.0,2
202403,PF,PF,NORTE,CENTRO-OESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,143520.67,2130
202408,PF,PF,SUDESTE,SUL,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,7235722.99,43630
202312,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,1336947.23,39187
202508,PF,PF,SUDESTE,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,416816.75,1847
